Hostname,HostIP/MaskLength,DockerSubnet/MaskLength,RackName,Estate
shared0-samminionceph3-15-iad.ops.sfdc.net,10.222.241.18/28,10.208.83.160/27,b13-02,iad-sam_ceph
shared0-samminionceph3-16-iad.ops.sfdc.net,10.222.241.242/28,10.208.83.224/27,b17-01,iad-sam_ceph
shared0-samminionceph3-17-iad.ops.sfdc.net,10.222.241.98/28,10.208.89.32/27,j15-02,iad-sam_ceph
shared0-samminionceph3-18-iad.ops.sfdc.net,10.222.244.18/28,10.208.85.32/27,d11-03,iad-sam_ceph
shared0-samminionceph3-19-iad.ops.sfdc.net,10.222.244.114/28,10.208.80.128/27,a06-02,iad-sam_ceph
shared0-samminionceph3-2-iad.ops.sfdc.net,10.222.241.226/28,10.208.81.160/27,b03-01,iad-sam_ceph
shared0-samminionceph3-20-iad.ops.sfdc.net,10.222.240.243/28,10.208.84.64/27,c06-02,iad-sam_ceph
shared0-samminionceph3-21-iad.ops.sfdc.net,10.222.241.146/28,10.208.82.32/27,b07-03,iad-sam_ceph
shared0-samminionceph3-22-iad.ops.sfdc.net,10.222.241.19/28,10.208.83.192/27,b13-02,iad-sam_ceph
shared0-samminionceph3-23-iad.ops.sfdc.net,10.222.241.34/28,10.208.87.160/27,h02-03,iad-sam_ceph
shared0-samminionceph3-24-iad.ops.sfdc.net,10.222.240.211/28,10.208.83.128/27,b12-02,iad-sam_ceph
shared0-samminionceph3-25-iad.ops.sfdc.net,10.222.244.162/28,10.208.88.192/27,j12-03,iad-sam_ceph
shared0-samminionceph3-3-iad.ops.sfdc.net,10.222.241.147/28,10.208.82.64/27,b07-03,iad-sam_ceph
shared0-samminionceph3-4-iad.ops.sfdc.net,10.222.240.99/28,10.208.85.160/27,f03-02,iad-sam_ceph
shared0-samminionceph3-5-iad.ops.sfdc.net,10.222.240.66/28,10.208.84.224/27,d05-02,iad-sam_ceph
shared0-samminionceph3-6-iad.ops.sfdc.net,10.222.244.210/28,10.208.84.0/27,c04-02,iad-sam_ceph
shared0-samminionceph3-7-iad.ops.sfdc.net,10.222.241.35/28,10.208.87.192/27,h02-03,iad-sam_ceph
shared0-samminionceph3-8-iad.ops.sfdc.net,10.222.241.99/28,10.208.89.64/27,j15-02,iad-sam_ceph
shared0-samminionceph3-9-iad.ops.sfdc.net,10.222.240.67/28,10.208.85.0/27,d05-02,iad-sam_ceph
shared0-samminionchatbotrt1-1-iad.ops.sfdc.net,10.222.225.2/29,10.213.154.32/27,j10-03,iad-sam_chatbot_kingdom
shared0-samminionchatbotrt1-10-iad.ops.sfdc.net,10.222.225.58/29,10.213.152.96/27,c10-01,iad-sam_chatbot_kingdom
shared0-samminionchatbotrt1-2-iad.ops.sfdc.net,10.222.225.42/29,10.213.153.96/27,j04-02,iad-sam_chatbot_kingdom
shared0-samminionchatbotrt1-3-iad.ops.sfdc.net,10.222.225.26/29,10.213.153.0/27,h14-02,iad-sam_chatbot_kingdom
shared0-samminionchatbotrt1-4-iad.ops.sfdc.net,10.222.225.43/29,10.213.153.128/27,j04-02,iad-sam_chatbot_kingdom
shared0-samminionchatbotrt1-5-iad.ops.sfdc.net,10.222.225.59/29,10.213.152.128/27,c10-01,iad-sam_chatbot_kingdom
shared0-samminionchatbotrt1-6-iad.ops.sfdc.net,10.222.225.3/29,10.213.154.64/27,j10-03,iad-sam_chatbot_kingdom
shared0-samminionchatbotrt1-7-iad.ops.sfdc.net,10.222.225.4/29,10.213.154.96/27,j10-03,iad-sam_chatbot_kingdom
shared0-samminionchatbotrt1-8-iad.ops.sfdc.net,10.222.225.27/29,10.213.153.32/27,h14-02,iad-sam_chatbot_kingdom
shared0-samminionchatbotrt1-9-iad.ops.sfdc.net,10.222.225.28/29,10.213.153.64/27,h14-02,iad-sam_chatbot_kingdom
shared0-samminionchatbotrt2-1-iad.ops.sfdc.net,10.222.225.18/29,10.213.152.160/27,g11-03,iad-sam_chatbot_kingdom
shared0-samminionchatbotrt2-10-iad.ops.sfdc.net,10.222.225.19/29,10.213.152.192/27,g11-03,iad-sam_chatbot_kingdom
shared0-samminionchatbotrt2-2-iad.ops.sfdc.net,10.222.225.34/29,10.213.153.160/27,j06-02,iad-sam_chatbot_kingdom
shared0-samminionchatbotrt2-3-iad.ops.sfdc.net,10.222.225.10/29,10.213.152.0/27,b10-01,iad-sam_chatbot_kingdom
shared0-samminionchatbotrt2-4-iad.ops.sfdc.net,10.222.225.35/29,10.213.153.192/27,j06-02,iad-sam_chatbot_kingdom
shared0-samminionchatbotrt2-5-iad.ops.sfdc.net,10.222.225.50/29,10.213.153.224/27,j08-02,iad-sam_chatbot_kingdom
shared0-samminionchatbotrt2-6-iad.ops.sfdc.net,10.222.225.51/29,10.213.154.0/27,j08-02,iad-sam_chatbot_kingdom
shared0-samminionchatbotrt2-7-iad.ops.sfdc.net,10.222.225.11/29,10.213.152.32/27,b10-01,iad-sam_chatbot_kingdom
shared0-samminionchatbotrt2-8-iad.ops.sfdc.net,10.222.225.12/29,10.213.152.64/27,b10-01,iad-sam_chatbot_kingdom
shared0-samminionchatbotrt2-9-iad.ops.sfdc.net,10.222.225.20/29,10.213.152.224/27,g11-03,iad-sam_chatbot_kingdom
shared0-samminioncrosscloudplatform1-1-iad.ops.sfdc.net,10.222.230.2/29,10.213.161.64/27,g14-02,iad-sam_crosscloudplatform
shared0-samminioncrosscloudplatform1-2-iad.ops.sfdc.net,10.222.230.3/29,10.213.161.96/27,g14-02,iad-sam_crosscloudplatform
shared0-samminioncrosscloudplatform1-3-iad.ops.sfdc.net,10.222.230.26/29,10.213.160.192/27,f09-02,iad-sam_crosscloudplatform
shared0-samminioncrosscloudplatform1-4-iad.ops.sfdc.net,10.222.230.27/29,10.213.160.224/27,f09-02,iad-sam_crosscloudplatform
shared0-samminioncrosscloudplatform2-1-iad.ops.sfdc.net,10.222.230.10/29,10.213.161.0/27,g11-03,iad-sam_crosscloudplatform
shared0-samminioncrosscloudplatform2-2-iad.ops.sfdc.net,10.222.230.11/29,10.213.161.32/27,g11-03,iad-sam_crosscloudplatform
shared0-samminioncrosscloudplatform2-3-iad.ops.sfdc.net,10.222.230.18/29,10.213.160.128/27,d04-02,iad-sam_crosscloudplatform
shared0-samminioncrosscloudplatform2-4-iad.ops.sfdc.net,10.222.230.50/29,10.213.160.160/27,g11-02,iad-sam_crosscloudplatform
shared0-samminioncrosscloudplatform3-1-iad.ops.sfdc.net,10.222.230.42/29,10.213.160.0/27,a07-02,iad-sam_crosscloudplatform
shared0-samminioncrosscloudplatform3-2-iad.ops.sfdc.net,10.222.230.43/29,10.213.160.32/27,a07-02,iad-sam_crosscloudplatform
shared0-samminioncrosscloudplatform3-3-iad.ops.sfdc.net,10.222.230.34/29,10.213.160.64/27,c11-01,iad-sam_crosscloudplatform
shared0-samminioncrosscloudplatform3-4-iad.ops.sfdc.net,10.222.230.35/29,10.213.160.96/27,c11-01,iad-sam_crosscloudplatform
shared0-samminiongater1-1-iad.ops.sfdc.net,10.222.215.226/29,10.213.136.128/27,j06-02,iad-sam_gater
shared0-samminiongater1-2-iad.ops.sfdc.net,10.222.215.194/29,10.213.136.32/27,d12-02,iad-sam_gater
shared0-samminiongater1-3-iad.ops.sfdc.net,10.222.215.218/29,10.213.136.96/27,h14-02,iad-sam_gater
shared0-samminiongater2-1-iad.ops.sfdc.net,10.222.215.210/29,10.213.136.0/27,d02-02,iad-sam_gater
shared0-samminiongater2-2-iad.ops.sfdc.net,10.222.215.202/29,10.213.136.64/27,g14-02,iad-sam_gater
shared0-samminionmoderationeinstein1-1-iad.ops.sfdc.net,10.222.223.210/29,10.213.146.64/27,d09-02,iad-sam_moderation_einstein
shared0-samminionmoderationeinstein1-2-iad.ops.sfdc.net,10.222.223.194/29,10.213.146.32/27,d03-02,iad-sam_moderation_einstein
shared0-samminionmoderationeinstein2-1-iad.ops.sfdc.net,10.222.223.202/29,10.213.146.0/27,d02-02,iad-sam_moderation_einstein
shared0-samminionreportcollector1-1-iad.ops.sfdc.net,10.222.224.18/28,10.213.144.0/27,b10-01,iad-sam_report_collector
shared0-samminionreportcollector2-1-iad.ops.sfdc.net,10.222.224.10/28,10.213.144.64/27,j10-03,iad-sam_report_collector
shared0-samminionreportcollector3-1-iad.ops.sfdc.net,10.222.224.34/28,10.213.144.32/27,g11-03,iad-sam_report_collector
shared0-samminionsfstore1-1-iad.ops.sfdc.net,10.222.229.195/29,10.213.156.224/27,g14-02,iad-sam_sfstore
shared0-samminionsfstore1-2-iad.ops.sfdc.net,10.222.229.235/29,10.213.156.32/27,c11-01,iad-sam_sfstore
shared0-samminionsfstore2-1-iad.ops.sfdc.net,10.222.229.226/29,10.213.156.64/27,d04-02,iad-sam_sfstore
shared0-samminionsfstore2-2-iad.ops.sfdc.net,10.222.229.203/29,10.213.156.160/27,g11-03,iad-sam_sfstore
shared0-samminionsfstore3-1-iad.ops.sfdc.net,10.222.229.210/29,10.213.157.0/27,h18-01,iad-sam_sfstore
shared0-samminionsfstore3-2-iad.ops.sfdc.net,10.222.229.218/29,10.213.156.96/27,f09-02,iad-sam_sfstore
shared0-samminionuniversalsearchmt1-1-iad.ops.sfdc.net,10.222.239.194/29,10.208.72.224/27,f12-01,iad-universalsearch_svc
shared0-samminionuniversalsearchmt1-2-iad.ops.sfdc.net,10.222.239.202/29,10.208.72.160/27,f11-01,iad-universalsearch_svc
shared0-samminionuniversalsearchmt2-1-iad.ops.sfdc.net,10.222.239.234/29,10.208.72.32/27,d05-02,iad-universalsearch_svc
shared0-samminionwarden1-1-iad.ops.sfdc.net,10.222.221.130/29,10.213.138.32/27,d12-02,iad-sam_warden
shared0-samminionwarden1-2-iad.ops.sfdc.net,10.222.221.146/29,10.213.138.0/27,d02-02,iad-sam_warden
shared0-samminionwarden2-1-iad.ops.sfdc.net,10.222.221.138/29,10.213.138.64/27,g14-02,iad-sam_warden
shared0-searchidx1-1-iad.ops.sfdc.net,10.222.239.250/29,10.208.72.128/27,f06-01,iad-universalsearch_svc
shared0-searchidx1-2-iad.ops.sfdc.net,10.222.239.242/29,10.208.72.64/27,f03-02,iad-universalsearch_svc
shared0-searchidx1-3-iad.ops.sfdc.net,10.222.239.195/29,10.208.73.0/27,f12-01,iad-universalsearch_svc
shared0-searchidx1-4-iad.ops.sfdc.net,10.222.239.210/29,10.208.72.96/27,f05-01,iad-universalsearch_svc
shared0-searchidx2-1-iad.ops.sfdc.net,10.222.239.203/29,10.208.72.192/27,f11-01,iad-universalsearch_svc
shared0-searchidx2-2-iad.ops.sfdc.net,10.222.239.226/29,10.208.72.0/27,a07-03,iad-universalsearch_svc
shared0-searchidx2-3-iad.ops.sfdc.net,10.222.239.218/29,10.208.73.32/27,g16-03,iad-universalsearch_svc
